Rank,Gene_Symbol,N_Variants,Total_PP,Composite_Score,DNase_Score,ATAC_Score,CAGE_Score,RNA_Score,PROCAP_Score,Splice_Score,Empirical_Z,P_value,FDR_Q,Has_Brain_eQTL,Brain_eQTL_Tissues,Min_eQTL_Qval
195,MIR331,18,1.000000,0.328519,-0.038121,0.056858,0.468741,-0.147578,-0.057308,1.688523,,,,False,0,1.000000
196,MIR3685,18,1.000000,0.328519,-0.038121,0.056858,0.468741,-0.147578,-0.057308,1.688523,,,,False,0,1.000000
197,FGD6,18,1.000000,0.328519,-0.038121,0.056858,0.468741,-0.147578,-0.057308,1.688523,5.564910,0.008269,0.070058,True,7,0.000982
198,ENSG00000258313,18,1.000000,0.328519,-0.038121,0.056858,0.468741,-0.147578,-0.057308,1.688523,,,,False,0,1.000000
199,ENSG00000289510,18,1.000000,0.328519,-0.038121,0.056858,0.468741,-0.147578,-0.057308,1.688523,,,,True,4,0.000000
200,NR2C1,18,1.000000,0.328519,-0.038121,0.056858,0.468741,-0.147578,-0.057308,1.688523,5.564910,0.008269,0.070058,True,3,0.006605
201,ENSG00000257943,18,1.000000,0.328519,-0.038121,0.056858,0.468741,-0.147578,-0.057308,1.688523,,,,False,0,1.000000
202,CBX3P5,18,1.000000,0.328519,-0.038121,0.056858,0.468741,-0.147578,-0.057308,1.688523,,,,False,0,1.000000
203,ENSG00000293398,18,1.000000,0.328519,-0.038121,0.056858,0.468741,-0.147578,-0.057308,1.688523,,,,False,0,1.000000
204,RNU6-735P,18,1.000000,0.328519,-0.038121,0.056858,0.468741,-0.147578,-0.057308,1.688523,,,,False,0,1.000000
205,ENSG00000257121,18,1.000000,0.328519,-0.038121,0.056858,0.468741,-0.147578,-0.057308,1.688523,,,,False,0,1.000000
206,NDUFA12,18,1.000000,0.328519,-0.038121,0.056858,0.468741,-0.147578,-0.057308,1.688523,5.564910,0.008269,0.070058,True,1,0.010663
207,ZNHIT2,1,0.061533,0.321717,0.164530,0.145144,0.480504,0.144585,0.771010,0.224532,5.448870,0.008319,0.070058,True,1,0.031530
208,ENSG00000255173,1,0.061533,0.321717,0.164530,0.145144,0.480504,0.144585,0.771010,0.224532,,,,False,0,1.000000
209,ENSG00000285816,18,0.741449,0.317586,0.475998,0.772695,0.016938,-0.366131,0.478794,0.527220,5.378380,0.008469,0.070058,False,0,1.000000
210,ENSG00000287821,18,0.741449,0.317586,0.475998,0.772695,0.016938,-0.366131,0.478794,0.527220,,,,False,0,1.000000
211,ZNF253,12,0.067970,0.309893,0.369447,-0.113993,-0.189679,0.083518,-0.095355,1.805417,5.247132,0.008519,0.070058,True,10,0.000000
212,SEC63P1,1,0.007895,0.306059,0.342644,0.416127,0.450348,0.304290,0.370261,-0.047317,,,,True,1,0.036985
213,BNIP3P10,7,0.043802,0.301018,-0.030553,-0.092082,-0.281490,-0.046871,-0.373543,2.630650,,,,True,4,0.000000
214,ENSG00000267481,33,0.389935,0.300246,0.216922,0.265983,0.282767,0.463575,0.064276,0.507953,,,,True,2,0.034127
215,BNIP3P9,13,0.073548,0.291478,0.325226,-0.130293,-0.128793,0.087670,-0.068709,1.663767,,,,True,2,0.000673
216,VPS13A-AS1,5,1.000000,0.288561,-0.007203,0.193495,0.018360,-0.061595,0.039409,1.548899,,,,False,0,1.000000
217,NUTF2P3,5,1.000000,0.288561,-0.007203,0.193495,0.018360,-0.061595,0.039409,1.548899,,,,False,0,1.000000
218,GNA14-AS1,5,1.000000,0.288561,-0.007203,0.193495,0.018360,-0.061595,0.039409,1.548899,,,,False,0,1.000000
219,GNA14,5,1.000000,0.288561,-0.007203,0.193495,0.018360,-0.061595,0.039409,1.548899,4.883198,0.008770,0.070058,True,7,0.000000
220,VPS13A,5,1.000000,0.288561,-0.007203,0.193495,0.018360,-0.061595,0.039409,1.548899,4.883198,0.008770,0.070058,True,9,0.000000
221,PDE10A,432,0.380679,0.281772,0.750306,0.861150,-0.075006,-0.045148,0.345044,-0.145712,4.767375,0.008820,0.070058,True,2,0.004608
222,ENSG00000267693,38,0.536512,0.270553,0.189304,0.243373,0.269688,0.375256,0.106016,0.439680,,,,False,0,1.000000
223,ENSG00000291177,38,0.536512,0.270553,0.189304,0.243373,0.269688,0.375256,0.106016,0.439680,,,,False,0,1.000000
224,LINC00663,38,0.536512,0.270553,0.189304,0.243373,0.269688,0.375256,0.106016,0.439680,,,,True,13,0.000000
225,ENSG00000290026,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
226,DPF2,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,4.482682,0.009672,0.070058,True,11,0.000003
227,PCNX3,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,4.482682,0.009672,0.070058,True,6,0.000000
228,ENSG00000255478,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
229,ZNRD2-DT,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,True,5,0.000000
230,ENSG00000278217,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
231,ENSG00000289231,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,True,2,0.018100
232,MALAT1,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,True,1,0.027162
233,ENSG00000274072,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
234,MIR4690,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
235,SNRPGP19,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
236,SIPA1,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,4.482682,0.009672,0.070058,True,6,0.000000
237,EHBP1L1,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,4.482682,0.009672,0.070058,True,3,0.000839
238,ENSG00000270117,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
239,SLC25A45,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,4.482682,0.009672,0.070058,True,5,0.003601
240,ENSG00000286756,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
241,CDC42EP2,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,4.482682,0.009672,0.070058,True,3,0.013211
242,ZNRD2,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,4.482682,0.009672,0.070058,True,1,0.002375
243,MAP3K11,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,4.482682,0.009672,0.070058,True,9,0.000000
244,LTBP3,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,4.482682,0.009672,0.070058,True,4,0.005758
245,FAM89B,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,4.482682,0.009672,0.070058,True,1,0.012324
246,ENSG00000290057,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
247,POLA2,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,4.482682,0.009672,0.070058,True,13,0.000000
248,LINC02736,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
249,ENSG00000290061,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
250,ENSG00000289259,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,True,1,0.020290
251,TIGD3,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,4.482682,0.009672,0.070058,True,5,0.000017
252,ENSG00000278144,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
253,FRMD8,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,4.482682,0.009672,0.070058,True,3,0.005292
254,NEAT1,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,True,13,0.000000
255,MIR612,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
256,SCYL1,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,4.482682,0.009672,0.070058,True,1,0.041551
257,ENSG00000289339,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,True,3,0.007909
258,ENSG00000278050,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
259,ENSG00000275948,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
260,ENEMAL,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
261,FAUP4,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
262,ENSG00000279093,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
263,TALAM1,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
264,KCNK7,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,4.482682,0.009672,0.070058,True,5,0.000009
265,ENSG00000287917,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
266,ENSG00000277599,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
267,ENSG00000291174,33,1.000000,0.265085,0.268607,0.465011,0.006985,-0.252940,0.455963,0.646884,,,,False,0,1.000000
268,ADAT3,27,0.962068,0.257155,0.112136,0.049153,0.481043,0.001176,0.319043,0.580377,4.347384,0.010173,0.070058,False,0,1.000000
269,ENSG00000287533,40,0.626293,0.251053,0.172497,0.232422,0.237536,0.325774,0.127626,0.410459,,,,False,0,1.000000
270,ENSG00000286080,40,0.626293,0.251053,0.172497,0.232422,0.237536,0.325774,0.127626,0.410459,,,,False,0,1.000000
271,SCAMP4,32,0.996644,0.249055,0.109511,0.050847,0.459115,-0.000522,0.316332,0.559049,4.209204,0.010273,0.070058,True,2,0.000000
272,ZNF439,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,4.207447,0.011025,0.070058,True,5,0.001599
273,ENSG00000278897,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,True,1,0.004195
274,ZNF763,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,4.207447,0.011025,0.070058,True,11,0.000000
275,ENSG00000286098,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,4.207447,0.011025,0.070058,False,0,1.000000
276,ZNF433-AS1,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,True,11,0.000000
277,ZNF878,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,4.207447,0.011025,0.070058,True,1,0.044756
278,ENSG00000267089,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,True,2,0.001089
279,ZNF440,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,4.207447,0.011025,0.070058,True,2,0.002999
280,ENSG00000257355,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,4.207447,0.011025,0.070058,False,0,1.000000
281,ZNF844,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,4.207447,0.011025,0.070058,True,6,0.000001
282,ENSG00000289985,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,False,0,1.000000
283,ENSG00000267179,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,4.207447,0.011025,0.070058,False,0,1.000000
284,RSL24D1P8,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,False,0,1.000000
285,ZNF491,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,4.207447,0.011025,0.070058,True,4,0.002281
286,RNA5SP467,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,False,0,1.000000
287,ENSG00000266922,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,False,0,1.000000
288,ZNF788P,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,True,2,0.000000
289,ENSG00000220949,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,False,0,1.000000
290,ZNF441,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,4.207447,0.011025,0.070058,True,6,0.000243
291,RNA5SP466,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,False,0,1.000000
292,ENSG00000267274,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,False,0,1.000000
293,RNA5SP465,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,False,0,1.000000
294,ZNF833P,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,True,2,0.000000
295,HNRNPA1P10,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,True,2,0.018285
296,ZNF69,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,4.207447,0.011025,0.070058,True,9,0.000099
297,RNA5SP464,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,False,0,1.000000
298,ZNF823,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,4.207447,0.011025,0.070058,True,3,0.005017
299,ZNF433,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,4.207447,0.011025,0.070058,True,3,0.014463
300,ENSG00000290812,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,False,0,1.000000
301,ENSG00000290463,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,False,0,1.000000
302,ENSG00000267646,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,,,,False,0,1.000000
303,ENSG00000286132,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,4.207447,0.011025,0.070058,False,0,1.000000
304,ZNF700,1,1.000000,0.248952,0.446292,-0.783274,0.631135,0.521881,0.716449,-0.038769,4.207447,0.011025,0.070058,True,2,0.002057
305,SPPL2B,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,10,0.000000
306,ENSG00000288156,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,,,,True,3,0.002136
307,MIR1227,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,,,,False,0,1.000000
308,AP3D1,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,7,0.000029
309,ENSG00000279653,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,,,,False,0,1.000000
310,BTBD2,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,4,0.000000
311,CSNK1G2-AS1,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,,,,False,0,1.000000
312,ENSG00000267283,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,,,,True,11,0.000000
313,PEAK3,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,8,0.000188
314,IZUMO4,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,2,0.000024
315,CSNK1G2,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,5,0.000000
316,MKNK2,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,2,0.019019
317,ENSG00000267180,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,,,,False,0,1.000000
318,PLEKHJ1,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,4,0.000004
319,MOB3A,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,6,0.001839
320,LSM7,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,13,0.000000
321,SF3A2,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,6,0.001761
322,MIR4321,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,,,,False,0,1.000000
323,OAZ1,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,4,0.000000
324,JSRP1,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,3,0.000683
325,AMH,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,13,0.000000
326,MIR6789,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,,,,False,0,1.000000
327,DOT1L,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,6,0.000000
328,ENSG00000267122,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,,,,True,1,0.000362
329,ENSG00000275468,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,,,,True,2,0.003295
330,ENSG00000273734,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,False,0,1.000000
331,TMPRSS9,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,5,0.000003
332,LINGO3,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,4.182641,0.011927,0.070058,True,4,0.000190
333,ENSG00000286880,33,1.000000,0.247498,0.108551,0.050064,0.456540,-0.001007,0.313775,0.557065,,,,True,1,0.014729
334,PKP1,19,0.005176,0.246318,0.248921,0.074394,0.124928,0.178390,0.384982,0.466292,4.162503,0.011977,0.070058,True,6,0.000012
335,GLI4,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,4.154455,0.012628,0.070058,True,6,0.000000
336,ZFP41,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,4.154455,0.012628,0.070058,True,10,0.000000
337,MROH6,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,4.154455,0.012628,0.070058,True,10,0.000000
338,LY6H,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,4.154455,0.012628,0.070058,True,10,0.000000
339,ENSG00000272172,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,,,,True,13,0.000000
340,RN7SKP175,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,,,,False,0,1.000000
341,MAFA-AS1,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,,,,False,0,1.000000
342,LINC02990,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,,,,False,0,1.000000
343,ZC3H3,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,4.154455,0.012628,0.070058,True,12,0.000000
344,RHPN1,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,4.154455,0.012628,0.070058,True,6,0.000000
345,LY6L,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,4.154455,0.012628,0.070058,False,0,1.000000
346,MAFA,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,4.154455,0.012628,0.070058,True,3,0.016605
347,TOP1MT,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,4.154455,0.012628,0.070058,True,9,0.000000
348,GPIHBP1,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,4.154455,0.012628,0.070058,True,13,0.000000
349,ENSG00000264668,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,4.154455,0.012628,0.070058,False,0,1.000000
350,RNU6-220P,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,,,,False,0,1.000000
351,RHPN1-AS1,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,,,,True,3,0.015077
352,GSDMD,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,4.154455,0.012628,0.070058,True,12,0.000000
353,ENSG00000289161,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,,,,True,7,0.000001
354,ENSG00000254859,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,,,,False,0,1.000000
355,AK3P2,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,,,,True,1,0.035725
356,ENSG00000243328,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,,,,False,0,1.000000
357,ENSG00000255050,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,,,,True,13,0.000000
358,MINCR,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,,,,True,13,0.000000
359,ZNF696,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,4.154455,0.012628,0.070058,True,13,0.000000
360,ENSG00000287576,2,1.000000,0.245846,0.016985,-0.100835,0.075548,0.001908,-0.195558,1.677029,,,,True,13,0.000000
361,CBX3P10,26,1.000000,0.241677,0.034450,0.070171,-0.014419,0.025757,0.043219,1.290883,,,,False,0,1.000000
362,TRANK1,26,1.000000,0.241677,0.034450,0.070171,-0.014419,0.025757,0.043219,1.290883,4.083321,0.012929,0.070058,True,4,0.001741
363,NBPF21P,26,1.000000,0.241677,0.034450,0.070171,-0.014419,0.025757,0.043219,1.290883,,,,False,0,1.000000
364,MLH1,26,1.000000,0.241677,0.034450,0.070171,-0.014419,0.025757,0.043219,1.290883,4.083321,0.012929,0.070058,True,3,0.005929
365,RN7SKP227,26,1.000000,0.241677,0.034450,0.070171,-0.014419,0.025757,0.043219,1.290883,,,,False,0,1.000000
366,ENSG00000281100,26,1.000000,0.241677,0.034450,0.070171,-0.014419,0.025757,0.043219,1.290883,,,,True,6,0.000000
367,ENSG00000292977,26,1.000000,0.241677,0.034450,0.070171,-0.014419,0.025757,0.043219,1.290883,,,,False,0,1.000000
368,RNU6ATAC4P,26,1.000000,0.241677,0.034450,0.070171,-0.014419,0.025757,0.043219,1.290883,,,,False,0,1.000000
369,PRADC1P1,26,1.000000,0.241677,0.034450,0.070171,-0.014419,0.025757,0.043219,1.290883,,,,True,1,0.008814
370,ENSG00000272334,26,1.000000,0.241677,0.034450,0.070171,-0.014419,0.025757,0.043219,1.290883,,,,False,0,1.000000
371,LRRFIP2,26,1.000000,0.241677,0.034450,0.070171,-0.014419,0.025757,0.043219,1.290883,4.083321,0.012929,0.070058,True,13,0.000000
372,RPL29P11,26,1.000000,0.241677,0.034450,0.070171,-0.014419,0.025757,0.043219,1.290883,,,,True,4,0.003649
